index,observed,location_details,county,state,title,latitude,longitude,date,number,classification,geohash
1433,356,Baxter Ranch,Mendocino County,California,Report 7860: Hunter has daytime sighting near Dos Rios,39.68833,-123.4817,1974-09-01,7860.0,Class A,9r01y1537b
1434,357,"Little Doe Rock, just above Covelo Indian Reservation, Mendocino, CA.",Mendocino County,California,,,,,2201.0,Class B,
1435,358,,Mendocino County,California,,,,,2199.0,Class B,
1436,359,"County of Mendocino near Fort Bragg, CA, USA. Incident occurred between 5 and 10 miles inland in a fairly isolated camping area used by a summer camp organization.",Mendocino County,California,,,,,2198.0,Class A,
1437,360,The forest above Noyo Harbor.,Mendocino County,California,Report 4886: Two men hear afternoon vocalization near Fort Bragg,39.44583,-123.8042,1985-07-01,4886.0,Class B,9ppbqubs95
1438,361,,Mendocino County,California,Report 6521: Woman hears late night scream and has close encounter near Laytonville,39.68833,-123.4817,1987-06-01,6521.0,Class A,9r01y1537b
1439,362,"Standish - Hickey State Park. Across the river, the upper end at the south corner of the camping sites area, there is a trail that goes up over the hill.",Mendocino County,California,,,,,4182.0,Class B,
1440,363,,Mendocino County,California,Report 10279: Family hears unusual calls,39.25,-123.15,2004-01-16,10279.0,Class B,9qbrm9hzv4
1441,364,North of Hwy 162 on Murry Range on the lower road. This was reseravation land.,Mendocino County,California,Report 8735: Hikers Find Multiple Tracks Near Covelo,39.83,-123.115,2004-05-22,8735.0,Class B,9r06w6y6sd
1442,365,,Mendocino County,California,Report 15782: Possible intimidation/interaction heard by couple on two occasions in route to Fort Bragg,39.06583,-123.4439,2005-09-16,15782.0,Class B,9qbnnzwyuw
1443,366,"Was on a Covelo residents property, up a hill, he had 2 horses. Not sure where it was exactly, we were asked to go there to look over this. Please dont list this, Im still not sure what happened yet.",Mendocino County,California,Report 22500: Paranormal investigator describes encounter near Covelo,39.83929000000001,-123.2393,2007-12-15,22500.0,Class A,9r06esebsj
1444,367,approx. 1 mile north of beginning of four lane and parallel to outlet Creek,Mendocino County,California,Report 24146: Man Has Face to Face Encounter Outside of Willits,39.51489,-123.3899,2008-07-08,24146.0,Class A,9r02b1qnyv
1445,368,"Go east from Alturas on 395,turn right at Davis Creek, turn left when the dirt roads cross, about five miles north on that road start walking east till you reach the top and can see the feilds of Nevada.",Modoc County,California,Report 97: Hunter sees footprints near Alturas,41.72278,-120.3292,1992-10-01,97.0,Class B,9r6mmg6uy3
1446,369,,Modoc County,California,Report 2255: Woman hears late night howl near Alturas,41.48722,-120.5414,2001-03-30,2255.0,Class B,9r6k1082tf
1447,370,"Traveling north on Hwy 395, as you crest Conway Summit, there is a left turn to Virginia lakes. The lakes are at an elevation of approx 9500 ft. The sighting was at Lower Virginia Lake near the road. I haven't been back to this area since the mid 80's so I don't know how much has changed.",Mono County,California,Report 1510: Brothers have early evening sighting near Lee Vining,38.04806,-119.2642,1977-07-01,1510.0,Class A,9qg0qn6qn8
1448,371,"From Leavitt meadows campground: Hike S ~5 mi to Roosevelt & Lane Lakes (connected by narrow stream); At W end of Lane Lake vocalization occurred;  Directly S of Lake is an estabished primitive campsite (area) just E of River & S of Lake. From Campsite Hike SE ~1 mi (past glacier) to top of ridgeline/cliffs to ~1000'+ elev from campsite. ""Skunk"" odiferous canyon (steep ravine) is just S of Marine Corps Helicopter crash site.",Mono County,California,"Report 13613: Hikers find footprints, hear sounds, etc., near Leavitt Meadows",38.29165,-119.54,1980-08-01,13613.0,Class B,9qfczfc9h0
1449,372,"As you get off highway 395 to go to Mammoth Lakes, you will come to a stop light. Right before the stoplight, there is a campground on the right called Shady Rest Campground. We were in the group campground area.",Mono County,California,Report 2942: Brothers hear late night howl in Mammoth Lakes,37.65028,-118.9592,2001-05-01,2942.0,Class B,9qeqjn08c8
1450,373,Exact location withheld for privacy reasons.,Mono County,California,Report 3105: Campers hear late night scream near Mammoth Lakes,37.78861,-119.0736,2001-05-03,3105.0,Class B,9qeqfrjq85
1451,374,The trail goes into the Hoover Wilderness beginning at Leavitt Meadows Camp Ground.  South end of the meadow.,Mono County,California,Report 12383: Hiking family has daytime encounter in Sierra,38.3068,-119.5483,2005-08-21,12383.0,Class A,9qfczte969
1452,375,[Location specifics removed at the request of the witness.],Mono County,California,Report 15855: Daylight sighting by motorist near Laurel Canyon in the Mammoth Lakes area,37.58325,-118.9166,2006-06-17,15855.0,Class A,9qemvczd63
1453,376,"Driving from east to west, one gets on CA Hwy 120 off of I-395 just south of Lee Vining and the road rises steeply towards Yosemite National Park.  After passing lake Ellery on the left, one comes to a right turn at the Saddlebag Lake road.  Following this dirt road for 1.5 miles, one comes to the Sawmill walk-in campground.  We were in site #5.",Mono County,California,Report 20594: Campers hear possible whoop-howls near Yosemite (Sawmill campground),37.90613,-119.2481,2007-07-27,20594.0,Class B,9qepwkw5jy
1454,377,Lake Mary Rd. that goes to Lake Mary,Mono County,California,"Report 20306: Young man claims possible sighting at night near Lake Mary, outside Mammoth",37.5999,-119.0,2007-09-25,20306.0,Class B,9qemuhfg71
1455,378,"After some questioning, it was determined that these two hunters went north from Bishop, Ca. on Hwy. 6, and then went a short ways west on Hwy. 120. There they reached a very small town site, determined to be Benton Hot Springs, where there they went south a little ways.",Mono County,California,Report 23319: Father and son come across two sets of tracks while hunting near Benton.,37.76666,-118.5333,2008-03-26,23319.0,Class B,9qewyenwtz
1456,379,"Maybe 20 yards from the waters edge on a section of beach at Mono Lake. Unclear on the exact location; however, that should be easy to ascertain from the terrain captured on the video tape.",Mono County,California,"Report 23768: Brief, blurry video footage of a possible sasquatch at Mono Lake",37.9333,-119.0,2008-07-09,23768.0,Class A,9qeru1dc7p
1457,380,,Mono County,California,,,,,39649.0,Class B,
1458,381,Lundy Lake area,Mono County,California,Report 24743: Camper has a possible close encounter west of Mono Lake,38.04165,-119.2167,2008-09-23,24743.0,Class B,9qg0rjm09t
1459,382,"The location of the howl was near the Double Eagle Resort and Spa located South of Lee Vining and Mono Lake off HWY 158, which is a two-lane road, which makes a C connecting back to HWY 395.",Mono County,California,Report 27966: Possible howl heard by three family members while on vacation at June Lake,37.79337,-119.118,2010-07-31,27966.0,Class B,9qer12hfm6
1460,383,Virginia Lakes Rd.,Mono County,California,Report 49896: Possible encounter at night by hunters camping at Virginia Lakes,38.04679,-119.2654,2015-10-02,49896.0,Class B,9qg0qn1wdg
1461,384,"Butte Meadows CA, in the mountains about 40 miles north of Chico",Butte County,California,,,,,1547.0,Class A,
1462,385,It's pretty simple to get to. If you know the California area around here that is. Drive into Sacramento and drive down freeway 99. Find Peltier road and drive about 8-10 miles down until you find a bridge that is connected to Mackville road. Drive on it until you find highway 88. It takes you right to it. If you are coming from the south drive through stockton on freeway 99 until you find the off ramp for highway 88.,Amador County,California,Report 28432: Motorists have sighting along Highway 88 north of Clements,38.25,-121.0,2010-10-25,28432.0,Class A,9qccwe4qrs
1463,386,near Bear Valley in the Lake Tahoe area.,Alpine County,California,,,,,803.0,Class B,
1511,387,"Pacifc Valley, Bull run trail head.",Alpine County,California,Report 5104: Hunters are intimidated out of their hunting ground near Bear Valley,38.46472,-120.0389,1982-10-31,5104.0,Class B,9qfdu6q34z
1512,388,"Hwy 88 to Blue Lakes Rd.,  I think.  Its been 17 years since I've been there.",Alpine County,California,Report 7336: Runner Hears Unusual Whistle Near Woodsford,38.77778,-119.8208,1983-07-01,7336.0,Class B,9qfu97m0uy
1513,389,"Hwy 4 to Ebbott's Pass road was closed for winter conditions. We had mountain-biked four miles up the road, then taken a trail west up another 2000 feet to some mines. The trail is impossible to see if you are driving by fast.",Alpine County,California,,,,,802.0,Class B,
1514,390,right next to Lake Alpine lodge,Alpine County,California,Report 8463: Fisherman hears afternoon scream at Lake Alpine,38.4775,-120.0047,2001-11-01,8463.0,Class B,9qfdvhx5xv
1515,391,Hwy 88 to Blue Lakes Rd. You go back to the PGE Campgrounds. Go the the Upper Blue Lakes campground and continue up the dirt road to Lost Lakes. If you continue on the road it takes you to Red Lake. Eldorado National Forest.,Alpine County,California,Report 5791: Campers hear late night scream near Woodfords,38.77778,-119.8208,2002-08-01,5791.0,Class B,9qfu97m0uy
1516,392,1 mile south of Hwy 4 along Spicer Reservoir Road.,Alpine County,California,Report 9898: Family finds trackway near Bear Valley,38.45799,-120.0491,2004-11-23,9898.0,Class B,9qfdu1nfj0
1517,393,"There are no other directions to give, aside from what was given inn the narrative.",Alpine County,California,Report 12818: Hiker leaves main trail and finds two sets of footprints,38.6167,-119.9501,2005-10-15,12818.0,Class B,9qfewmzn84
1518,394,"We went into the backcountry by way of a trailhead off of Highway 4 west of Markleeville, CA.",Alpine County,California,Report 39181: Deer hunter has sighting in Sierra Nevada Mtns south of Markleeville,38.51665,-119.6234,2012-09-23,39181.0,Class A,9qfgjgszsx
1519,395,"Forest Ranch about 16 miles from Chico, not sure which highway",Butte County,California,,,,,1548.0,Class B,
1520,396,"Leave Oroville CA up Olive Hwy. Turn on Forbsetown RD. 8 miles up turn on Lumpkin Rd. Take through Feather Falls then turn on Mill RD. Once you pass Fall River, take next right, road 21N25. It is several miles to the site on road 21N25.",Butte County,California,Report 26850: Forestry Worker Observes a Sasquatch in Clear-Cut Near Feather River,39.705,-121.18,1993-09-30,26850.0,Class A,9r1cfkp6mk
1521,397,"Go to the Feather Falls trailhead.  There's a small 6 spot campground there.  We were in the 3rd or 4th spot, the only one with wood stairs leading down to it.",Butte County,California,"Report 4917: Campers hear late night ""banging"" near Oroville",39.64306,-121.2733,2002-09-07,4917.0,Class B,9r1c82g3x6
1522,398,Between Oroville and Forbestown.  Just below [on the Oroville side of] Robinson Mill Rd.,Butte County,California,,,,,7416.0,Class B,
1523,399,North down Hwy. 70 of Oroville. Turn right down Cherokee Rd. Turn left down Vinton Gulch Rd. to launch ramp on Lake Oroville,Butte County,California,"Report 8896: At dusk, swimmers hear vocalizations and whistles near Lake Oroville",39.53722,-121.4822,2004-06-21,8896.0,Class B,9r18gte2gx
1524,400,"Take Hwy 70 North from Marysville, CA approx. 30 miles to Oroville. Take the Oro-Dam Blvd. exit East through Oroville and follow the signs to Lake Oroville.",Butte County,California,Report 9368: Photographer hears early morning vocalizations near Lake Oroville,39.55249,-121.5027,2004-09-21,9368.0,Class B,9r1950k3vy
